"dptvar";"shrinkage";"tree.complexity";"bag.fraction";"stepsize";"optimal.trees";"min.RMSE";"dev.tot";"dev.res";"dev.exp";"nbrobs";"p.dev.exp"
"Cluster.3";0.03;3;1;10;195;2.59660572670764;10.8214236285613;6.74282925113117;4.07859437743018;413;37.7
"Cluster.4";0.03;3;1;10;48.5;16.6923084664022;292.733635169538;278.64122459207;14.0924105774674;413;4.8
"Cluster.1";0.03;1;0.7;20;153;3.77478102910742;18.7823046378064;14.2492636509285;4.53304098687782;413;24.1
"Cluster.2";0.03;1;0.7;20;129;10.9430454192177;137.842623749818;119.765306822204;18.0773169276135;413;13.1
"Cluster.3";0.03;1;0.7;20;289;2.52802903790886;10.8214236285613;6.39160772891371;4.42981589964764;413;40.9
"Cluster.4";0.03;1;0.7;20;71;16.6624507999278;292.733635169538;277.676141162352;15.0574940071854;413;5.1
"Cluster.1";0.03;2;0.7;20;113;3.91058375574479;18.7823046378064;15.2930657549638;3.48923888284253;413;18.6
"Cluster.2";0.03;2;0.7;20;73;11.0334507668757;137.842623749818;121.750034423671;16.0925893261465;413;11.7
"Cluster.3";0.03;2;0.7;20;253;2.55852269699631;10.8214236285613;6.54633403865482;4.27508958990652;413;39.5
"Cluster.1";0.03;3;0.7;20;105;3.95627911211507;18.7823046378064;15.6524486547802;3.12985598302616;413;16.7
"Cluster.3";0.03;3;0.7;20;189;2.62653825214825;10.8214236285613;6.89986932978095;3.92155429878039;413;36.2
"Cluster.1";0.03;1;0.8;20;145;3.78200634037853;18.7823046378064;14.3038563810129;4.47844825679347;413;23.8
"Cluster.2";0.03;1;0.8;20;125;10.9283588756991;137.842623749818;119.443369861504;18.3992538883139;413;13.3
"Cluster.3";0.03;1;0.8;20;257;2.52607603008347;10.8214236285613;6.38167005954839;4.43975356901296;413;41
"Cluster.4";0.03;1;0.8;20;81;16.6173669344823;292.733635169538;276.165130468955;16.5685047005825;413;5.7
"Cluster.1";0.03;2;0.8;20;109;3.91642022384157;18.7823046378064;15.3386835216421;3.44362111616426;413;18.3
"Cluster.2";0.03;2;0.8;20;77;11.0355244135553;137.842623749818;121.79376667299;16.0488570768279;413;11.6
"Cluster.3";0.03;2;0.8;20;213;2.54363652374268;10.8214236285613;6.4706089912706;4.35081463729074;413;40.2
"Cluster.1";0.03;3;0.8;20;97;3.97148527875826;18.7823046378064;15.7729075469669;3.00939709083947;413;16
"Cluster.3";0.03;3;0.8;20;173;2.63719141556215;10.8214236285613;6.95540510898313;3.86601851957821;413;35.7
"Cluster.1";0.03;1;0.9;20;133;3.78522574410816;18.7823046378064;14.3283467259221;4.45395791188429;413;23.7
"Cluster.2";0.03;1;0.9;20;133;10.910252514261;137.842623749818;119.0412389746;18.8013847752176;413;13.6
"Cluster.3";0.03;1;0.9;20;265;2.52665548279206;10.8214236285613;6.38445727608923;4.43696635247211;413;41
"Cluster.4";0.03;1;0.9;20;85;16.6339037797957;292.733635169538;276.724116761661;16.0095184078769;413;5.5
"Cluster.1";0.03;2;0.9;20;117;3.90990942442123;18.7823046378064;15.2876502143907;3.49465442341565;413;18.6
"Cluster.2";0.03;2;0.9;20;81;11.0119409622453;137.842623749818;121.272849793461;16.5697739563561;413;12
"Cluster.3";0.03;2;0.9;20;241;2.53609805773329;10.8214236285613;6.43301909957704;4.3884045289843;413;40.6
"Cluster.1";0.03;3;0.9;20;101;3.97046616566602;18.7823046378064;15.7648888335047;3.01741580430166;413;16.1
"Cluster.3";0.03;3;0.9;20;249;2.61221945930606;10.8214236285613;6.82503902953385;3.99638459902749;413;36.9
"Cluster.1";0.03;1;1;20;129;3.7972573489818;18.7823046378064;14.4192706767858;4.36303396102057;413;23.2
"Cluster.2";0.03;1;1;20;149;10.8729816633771;137.842623749818;118.229910937433;19.6127128123849;413;14.2
"Cluster.3";0.03;1;1;20;353;2.53875239665189;10.8214236285613;6.44547652648883;4.37594710207251;413;40.4
"Cluster.4";0.03;1;1;20;131;16.5585366799296;292.733635169538;274.193352981639;18.5402821878993;413;6.3
"Cluster.1";0.03;2;1;20;125;3.92405826885601;18.7823046378064;15.3983432741898;3.38396136361655;413;18
"Cluster.2";0.03;2;1;20;89;10.9864247333305;137.842623749818;120.707764061987;17.1348596878309;413;12.4
"Cluster.3";0.03;2;1;20;233;2.52018336807642;10.8214236285613;6.35200646729342;4.46941716126793;413;41.3
"Cluster.1";0.03;3;1;20;105;3.97117589620781;18.7823046378064;15.7705398372307;3.01176480057565;413;16
"Cluster.2";0.03;3;1;20;61;10.9839744050525;137.842623749818;120.654127333914;17.188496415904;413;12.5
"Cluster.3";0.03;3;1;20;193;2.598932328693;10.8214236285613;6.75493571383317;4.06648791472817;413;37.6
"Cluster.1";0.03;1;0.7;30;151;3.77859278283839;18.7823046378064;14.2780364072354;4.504268230571;413;24
"Cluster.2";0.03;1;0.7;30;109;10.958563786451;137.842623749818;120.105675778124;17.7369479716939;413;12.9
"Cluster.3";0.03;1;0.7;30;253;2.53168266108474;10.8214236285613;6.40967016753367;4.41175346102767;413;40.8
"Cluster.1";0.03;2;0.7;30;115;3.92447048724005;18.7823046378064;15.4016550700454;3.38064956776094;413;18
"Cluster.3";0.03;2;0.7;30;211;2.56005025624158;10.8214236285613;6.55399318920287;4.26743043935848;413;39.4
"Cluster.1";0.03;3;0.7;30;103;3.96275532672442;18.7823046378064;15.7035101086404;3.07879452916593;413;16.4
"Cluster.3";0.03;3;0.7;30;145;2.61828784768781;10.8214236285613;6.85614107705681;3.96528255150453;413;36.6
"Cluster.1";0.03;1;0.8;30;139;3.78462428391135;18.7823046378064;14.3236306886591;4.45867394914727;413;23.7
"Cluster.2";0.03;1;0.8;30;139;10.9522248604495;137.842623749818;119.96735396897;17.8752697808477;413;13
"Cluster.3";0.03;1;0.8;30;277;2.53469650637723;10.8214236285613;6.42488497230428;4.39653865625706;413;40.6
"Cluster.1";0.03;2;0.8;30;121;3.91198276447659;18.7823046378064;15.3037992585279;3.47850537927842;413;18.5
"Cluster.3";0.03;2;0.8;30;229;2.55623036195648;10.8214236285613;6.5352363202379;4.28618730832344;413;39.6
"Cluster.1";0.03;3;0.8;30;97;3.96911277374544;18.7823046378064;15.7540891705667;3.02821546723965;413;16.1
"Cluster.3";0.03;3;0.8;30;199;2.62542871026084;10.8214236285613;6.89380021807324;3.92762341048811;413;36.3
"Cluster.1";0.03;1;0.9;30;127;3.78686245987468;18.7823046378064;14.3404335738735;4.44187106393284;413;23.6
"Cluster.2";0.03;1;0.9;30;145;10.922116692839;137.842623749818;119.30182656028;18.5407971895372;413;13.5
"Cluster.3";0.03;1;0.9;30;301;2.53224423900143;10.8214236285613;6.41269437662128;4.40872925194007;413;40.7
"Cluster.1";0.03;2;0.9;30;115;3.90713533751487;18.7823046378064;15.2659383989969;3.51636623880951;413;18.7
"Cluster.3";0.03;2;0.9;30;247;2.52752675661215;10.8214236285613;6.38926425748387;4.43215937107748;413;41
"Cluster.1";0.03;3;0.9;30;113.5;3.95436774916657;18.7823046378064;15.6372449651021;3.14505967270426;413;16.7
"Cluster.3";0.03;3;0.9;30;151;2.60781490955382;10.8214236285613;6.80132405439194;4.0200995741694;413;37.1
"Cluster.1";0.03;1;1;30;127;3.79758480102633;18.7823046378064;14.4217474872152;4.36055715059115;413;23.2
"Cluster.2";0.03;1;1;30;151;10.8769445418545;137.842623749818;118.31625073442;19.5263730153973;413;14.2
"Cluster.3";0.03;1;1;30;343;2.53886570222204;10.8214236285613;6.44605720262663;4.37536642593471;413;40.4
"Cluster.4";0.03;1;1;30;136;16.558232196991;292.733635169538;274.18419018399;18.5494449855482;413;6.3
"Cluster.1";0.03;2;1;30;127;3.92395968648329;18.7823046378064;15.3975658128544;3.38473882495193;413;18
"Cluster.2";0.03;2;1;30;98.5;10.9526117556507;137.842623749818;119.962062070915;17.8805616789027;413;13
"Cluster.3";0.03;2;1;30;235;2.52035981698972;10.8214236285613;6.35289725590199;4.46852637265935;413;41.3
"Cluster.3";0.03;3;1;30;193;2.59947158285995;10.8214236285613;6.75772485356599;4.06369877499535;413;37.6
"Cluster.1";0.03;1;0.7;40;145;3.77930475676735;18.7823046378064;14.2834457869094;4.49885885089699;413;24
"Cluster.2";0.03;1;0.7;40;131;10.9982937074851;137.842623749818;120.983681125347;16.8589426244704;413;12.2
"Cluster.3";0.03;1;0.7;40;241;2.53929951630888;10.8214236285613;6.44851511621101;4.37290851235034;413;40.4
"Cluster.1";0.03;2;0.7;40;121;3.9113774406332;18.7823046378064;15.2996139639738;3.48269067383253;413;18.5
"Cluster.3";0.03;2;0.7;40;249;2.56988335451866;10.8214236285613;6.60512751574455;4.2162961128168;413;39
"Cluster.3";0.03;3;0.7;40;233;2.62741876045795;10.8214236285613;6.90665431190456;3.91476931665679;413;36.2
